open_time,open,high,low,close,volue
2020-04-12 16:40:00,6836.0,6836.0,6835.5,6836.0,208444.0
2020-04-12 16:41:00,6836.0,6836.0,6835.5,6835.5,18751.0
2020-04-12 16:42:00,6835.5,6836.0,6835.5,6836.0,80904.0
2020-04-12 16:43:00,6836.0,6836.0,6835.5,6835.5,130069.0
2020-04-12 16:44:00,6835.5,6836.0,6835.5,6836.0,172699.0
2020-04-12 16:45:00,6836.0,6836.0,6835.5,6836.0,30268.0
2020-04-12 16:46:00,6836.0,6836.0,6835.5,6835.5,44080.0
2020-04-12 16:47:00,6835.5,6836.0,6835.5,6836.0,39672.0
2020-04-12 16:48:00,6836.0,6836.0,6835.5,6836.0,7903.0
2020-04-12 16:49:00,6836.0,6836.0,6835.5,6836.0,68956.0
2020-04-12 16:50:00,6836.0,6836.0,6835.5,6835.5,16778.0
2020-04-12 16:51:00,6835.5,6836.0,6835.5,6836.0,45434.0
2020-04-12 16:52:00,6836.0,6836.0,6835.5,6836.0,53703.0
2020-04-12 16:53:00,6836.0,6836.0,6835.5,6835.5,17578.0
2020-04-12 16:54:00,6835.5,6836.0,6835.5,6836.0,935197.0
2020-04-12 16:55:00,6836.0,6836.0,6835.5,6835.5,35048.0
2020-04-12 16:56:00,6835.5,6836.0,6835.5,6836.0,266038.0
2020-04-12 16:57:00,6836.0,6836.0,6835.5,6835.5,17894.0
2020-04-12 16:58:00,6835.5,6836.0,6835.5,6836.0,515990.0
2020-04-12 16:59:00,6836.0,6836.0,6835.5,6836.0,178026.0
2020-04-12 17:00:00,6836.0,6842.5,6835.5,6842.5,790291.0
2020-04-12 17:01:00,6842.5,6842.5,6842.0,6842.0,176059.0
2020-04-12 17:02:00,6842.0,6842.5,6842.0,6842.5,445322.0
2020-04-12 17:03:00,6842.5,6842.5,6842.0,6842.5,101551.0
2020-04-12 17:04:00,6842.5,6842.5,6842.0,6842.5,232898.0
2020-04-12 17:05:00,6842.5,6842.5,6842.0,6842.0,47570.0
2020-04-12 17:06:00,6842.0,6842.5,6842.0,6842.5,56645.0
2020-04-12 17:07:00,6842.5,6842.5,6842.0,6842.0,140544.0
2020-04-12 17:08:00,6842.0,6842.5,6842.0,6842.5,88328.0
2020-04-12 17:09:00,6842.5,6842.5,6842.0,6842.0,81539.0
2020-04-12 17:10:00,6842.0,6842.5,6842.0,6842.0,60238.0
2020-04-12 17:11:00,6842.0,6848.0,6842.0,6847.5,1627184.0
2020-04-12 17:12:00,6847.5,6848.0,6847.5,6847.5,304610.0
2020-04-12 17:13:00,6847.5,6848.0,6846.5,6847.0,326447.0
2020-04-12 17:14:00,6847.0,6855.0,6846.5,6855.0,1753926.0
2020-04-12 17:15:00,6855.0,6858.0,6854.5,6856.0,3240787.0
2020-04-12 17:16:00,6856.0,6856.5,6856.0,6856.0,644589.0
2020-04-12 17:17:00,6856.0,6856.5,6856.0,6856.0,237257.0
2020-04-12 17:18:00,6856.0,6856.5,6856.0,6856.5,244323.0
2020-04-12 17:19:00,6856.5,6858.5,6856.0,6858.0,1596784.0
2020-04-12 17:20:00,6858.0,6858.5,6858.0,6858.0,557375.0
2020-04-12 17:21:00,6858.0,6858.5,6856.0,6856.5,1123651.0
2020-04-12 17:22:00,6856.5,6856.5,6856.0,6856.0,210546.0
2020-04-12 17:23:00,6856.0,6860.5,6856.0,6860.0,2306254.0
2020-04-12 17:24:00,6860.0,6860.5,6860.0,6860.5,334953.0
2020-04-12 17:25:00,6860.5,6860.5,6860.0,6860.5,382238.0
2020-04-12 17:26:00,6860.5,6860.5,6860.0,6860.0,97244.0
2020-04-12 17:27:00,6860.0,6860.5,6860.0,6860.0,53127.0
2020-04-12 17:28:00,6860.0,6860.5,6860.0,6860.0,459210.0
2020-04-12 17:29:00,6860.0,6860.0,6852.5,6852.5,736777.0
2020-04-12 17:30:00,6852.5,6856.5,6852.5,6856.0,871707.0
2020-04-12 17:31:00,6856.0,6856.0,6850.0,6850.0,583369.0
2020-04-12 17:32:00,6850.0,6850.5,6850.0,6850.5,126571.0
2020-04-12 17:33:00,6850.5,6855.0,6848.5,6855.0,812416.0
2020-04-12 17:34:00,6855.0,6855.0,6854.5,6854.5,218779.0
2020-04-12 17:35:00,6854.5,6855.0,6853.5,6853.5,550060.0
2020-04-12 17:36:00,6853.5,6854.0,6851.5,6851.5,416419.0
2020-04-12 17:37:00,6851.5,6852.0,6851.0,6851.0,57339.0
2020-04-12 17:38:00,6851.0,6851.5,6851.0,6851.5,113626.0
2020-04-12 17:39:00,6851.5,6851.5,6851.0,6851.0,79983.0
2020-04-12 17:40:00,6851.0,6851.5,6851.0,6851.5,191736.0
2020-04-12 17:41:00,6851.5,6851.5,6851.0,6851.0,323694.0
2020-04-12 17:42:00,6851.0,6851.0,6850.5,6850.5,46537.0
2020-04-12 17:43:00,6850.5,6851.0,6850.5,6850.5,248737.0
2020-04-12 17:44:00,6850.5,6851.0,6850.5,6850.5,28692.0
2020-04-12 17:45:00,6850.5,6854.0,6850.5,6854.0,561769.0
2020-04-12 17:46:00,6854.0,6857.0,6854.0,6857.0,870803.0
2020-04-12 17:47:00,6857.0,6857.0,6856.5,6856.5,124994.0
2020-04-12 17:48:00,6856.5,6857.0,6856.5,6857.0,40815.0
2020-04-12 17:49:00,6857.0,6857.0,6856.5,6856.5,58044.0
2020-04-12 17:50:00,6856.5,6857.0,6856.5,6857.0,633974.0
2020-04-12 17:51:00,6857.0,6858.0,6857.0,6857.5,372651.0
2020-04-12 17:52:00,6857.5,6858.0,6857.5,6857.5,277577.0
2020-04-12 17:53:00,6857.5,6858.0,6857.5,6857.5,43973.0
2020-04-12 17:54:00,6857.5,6858.0,6857.5,6858.0,18974.0
2020-04-12 17:55:00,6858.0,6858.0,6857.5,6857.5,128750.0
2020-04-12 17:56:00,6857.5,6858.0,6855.0,6855.0,265188.0
2020-04-12 17:57:00,6855.0,6855.5,6852.5,6852.5,302318.0
2020-04-12 17:58:00,6852.5,6853.0,6851.5,6851.5,488073.0
2020-04-12 17:59:00,6851.5,6852.0,6851.5,6851.5,86791.0
2020-04-12 18:00:00,6851.5,6852.0,6851.5,6852.0,303024.0
2020-04-12 18:01:00,6852.0,6852.0,6851.5,6852.0,391905.0
2020-04-12 18:02:00,6852.0,6852.0,6848.5,6848.5,1067420.0
2020-04-12 18:03:00,6848.5,6849.0,6848.5,6848.5,191617.0
2020-04-12 18:04:00,6848.5,6849.0,6843.0,6843.0,966887.0
2020-04-12 18:05:00,6843.0,6845.0,6843.0,6844.5,593530.0
2020-04-12 18:06:00,6844.5,6845.0,6844.5,6845.0,162926.0
2020-04-12 18:07:00,6845.0,6845.0,6844.5,6845.0,556641.0
2020-04-12 18:08:00,6845.0,6845.5,6844.5,6845.5,250544.0
2020-04-12 18:09:00,6845.5,6848.0,6845.0,6848.0,773288.0
2020-04-12 18:10:00,6848.0,6848.0,6847.5,6848.0,175816.0
2020-04-12 18:11:00,6848.0,6848.0,6847.5,6847.5,205134.0
2020-04-12 18:12:00,6847.5,6848.0,6844.5,6844.5,517513.0
2020-04-12 18:13:00,6844.5,6845.0,6844.5,6844.5,428004.0
2020-04-12 18:14:00,6844.5,6845.0,6844.5,6844.5,254588.0
2020-04-12 18:15:00,6844.5,6845.0,6844.5,6844.5,30832.0
2020-04-12 18:16:00,6844.5,6845.0,6844.5,6844.5,15022.0
2020-04-12 18:17:00,6844.5,6845.0,6844.5,6844.5,43236.0
2020-04-12 18:18:00,6844.5,6845.0,6840.0,6840.0,919992.0
2020-04-12 18:19:00,6840.0,6840.5,6840.0,6840.5,82195.0
2020-04-12 18:20:00,6840.5,6840.5,6840.0,6840.0,36294.0
2020-04-12 18:21:00,6840.0,6840.5,6840.0,6840.0,163697.0
2020-04-12 18:22:00,6840.0,6840.5,6840.0,6840.0,119973.0
2020-04-12 18:23:00,6840.0,6840.5,6840.0,6840.0,761755.0
2020-04-12 18:24:00,6840.0,6840.0,6839.5,6839.5,250730.0
2020-04-12 18:25:00,6839.5,6840.0,6837.0,6837.0,863640.0
2020-04-12 18:26:00,6837.0,6837.5,6837.0,6837.5,108577.0
2020-04-12 18:27:00,6837.5,6838.0,6837.0,6837.5,239924.0
2020-04-12 18:28:00,6837.5,6838.5,6837.5,6838.0,319075.0
2020-04-12 18:29:00,6838.0,6839.0,6838.0,6839.0,160300.0
2020-04-12 18:30:00,6839.0,6843.0,6838.5,6843.0,405935.0
2020-04-12 18:31:00,6843.0,6843.0,6842.5,6843.0,399213.0
2020-04-12 18:32:00,6843.0,6843.0,6842.5,6843.0,46900.0
2020-04-12 18:33:00,6843.0,6843.0,6842.5,6842.5,5176.0
2020-04-12 18:34:00,6842.5,6843.0,6842.5,6843.0,29363.0
2020-04-12 18:35:00,6843.0,6843.0,6842.5,6843.0,48076.0
2020-04-12 18:36:00,6843.0,6843.0,6842.5,6842.5,42010.0
2020-04-12 18:37:00,6842.5,6843.0,6842.5,6842.5,200637.0
2020-04-12 18:38:00,6842.5,6843.0,6842.5,6842.5,47728.0
2020-04-12 18:39:00,6842.5,6843.0,6839.5,6839.5,1169227.0
2020-04-12 18:40:00,6839.5,6840.0,6837.0,6837.5,485644.0
2020-04-12 18:41:00,6837.5,6837.5,6837.0,6837.5,24028.0
2020-04-12 18:42:00,6837.5,6837.5,6837.0,6837.0,74430.0
2020-04-12 18:43:00,6837.0,6837.5,6837.0,6837.0,157838.0
2020-04-12 18:44:00,6837.0,6837.5,6837.0,6837.0,26796.0
2020-04-12 18:45:00,6837.0,6837.5,6837.0,6837.0,74206.0
2020-04-12 18:46:00,6837.0,6839.5,6837.0,6839.5,398075.0
2020-04-12 18:47:00,6839.5,6839.5,6839.0,6839.5,35652.0
2020-04-12 18:48:00,6839.5,6839.5,6839.0,6839.0,97039.0
2020-04-12 18:49:00,6839.0,6839.5,6839.0,6839.5,147824.0
2020-04-12 18:50:00,6839.5,6839.5,6839.0,6839.0,64608.0
2020-04-12 18:51:00,6839.0,6839.5,6839.0,6839.0,3679.0
2020-04-12 18:52:00,6839.0,6839.5,6839.0,6839.0,533859.0
2020-04-12 18:53:00,6839.0,6839.5,6839.0,6839.0,92138.0
2020-04-12 18:54:00,6839.0,6839.5,6839.0,6839.0,11560.0
2020-04-12 18:55:00,6839.0,6839.5,6839.0,6839.0,64670.0
2020-04-12 18:56:00,6839.0,6839.5,6837.0,6837.0,428994.0
2020-04-12 18:57:00,6837.0,6837.5,6837.0,6837.5,82685.0
2020-04-12 18:58:00,6837.5,6837.5,6837.0,6837.0,73601.0
2020-04-12 18:59:00,6837.0,6837.5,6837.0,6837.0,35214.0
2020-04-12 19:00:00,6837.0,6840.0,6837.0,6840.0,701333.0
2020-04-12 19:01:00,6840.0,6844.0,6839.5,6843.5,914172.0
2020-04-12 19:02:00,6843.5,6844.0,6843.5,6844.0,183118.0
2020-04-12 19:03:00,6844.0,6845.0,6843.5,6844.5,428948.0
2020-04-12 19:04:00,6844.5,6848.5,6844.5,6848.5,1402489.0
2020-04-12 19:05:00,6848.5,6850.0,6848.0,6850.0,504850.0
2020-04-12 19:06:00,6850.0,6853.0,6849.5,6853.0,607855.0
2020-04-12 19:07:00,6853.0,6853.0,6852.5,6853.0,425223.0
2020-04-12 19:08:00,6853.0,6853.0,6851.0,6851.0,271350.0
2020-04-12 19:09:00,6851.0,6851.5,6851.0,6851.0,690333.0
2020-04-12 19:10:00,6851.0,6851.5,6851.0,6851.0,19105.0
2020-04-12 19:11:00,6851.0,6851.5,6851.0,6851.5,117204.0
2020-04-12 19:12:00,6851.5,6851.5,6851.0,6851.0,364255.0
2020-04-12 19:13:00,6851.0,6851.5,6851.0,6851.0,40272.0
2020-04-12 19:14:00,6851.0,6851.5,6851.0,6851.0,108945.0
2020-04-12 19:15:00,6851.0,6851.5,6851.0,6851.0,128220.0
2020-04-12 19:16:00,6851.0,6851.5,6851.0,6851.0,129850.0
2020-04-12 19:17:00,6851.0,6851.5,6851.0,6851.0,167603.0
2020-04-12 19:18:00,6851.0,6851.5,6851.0,6851.0,16399.0
2020-04-12 19:19:00,6851.0,6851.5,6851.0,6851.0,137970.0
2020-04-12 19:20:00,6851.0,6851.5,6851.0,6851.0,273863.0
2020-04-12 19:21:00,6851.0,6851.5,6851.0,6851.5,77022.0
2020-04-12 19:22:00,6851.5,6851.5,6851.0,6851.0,162437.0
2020-04-12 19:23:00,6851.0,6851.5,6851.0,6851.0,505398.0
2020-04-12 19:24:00,6851.0,6851.5,6851.0,6851.5,92462.0
2020-04-12 19:25:00,6851.5,6851.5,6851.0,6851.5,76400.0
2020-04-12 19:26:00,6851.5,6851.5,6851.0,6851.0,22245.0
2020-04-12 19:27:00,6851.0,6851.5,6851.0,6851.0,46570.0
2020-04-12 19:28:00,6851.0,6851.5,6850.0,6850.5,671673.0
2020-04-12 19:29:00,6850.5,6850.5,6849.0,6849.0,608998.0
2020-04-12 19:30:00,6849.0,6849.5,6849.0,6849.5,832454.0
2020-04-12 19:31:00,6849.5,6855.0,6849.5,6854.5,1368905.0
2020-04-12 19:32:00,6854.5,6869.0,6854.5,6868.0,3665106.0
2020-04-12 19:33:00,6868.0,6882.0,6867.5,6875.0,7798402.0
2020-04-12 19:34:00,6875.0,6877.5,6874.5,6874.5,2455708.0
2020-04-12 19:35:00,6874.5,6877.5,6874.5,6877.0,2065261.0
2020-04-12 19:36:00,6877.0,6877.5,6874.0,6875.5,970465.0
2020-04-12 19:37:00,6875.5,6876.5,6874.5,6874.5,1275684.0
2020-04-12 19:38:00,6874.5,6874.5,6870.5,6870.5,1487513.0
2020-04-12 19:39:00,6870.5,6873.0,6870.5,6872.5,566567.0
2020-04-12 19:40:00,6872.5,6873.0,6872.5,6872.5,949833.0
2020-04-12 19:41:00,6872.5,6879.5,6872.5,6879.5,1036008.0
2020-04-12 19:42:00,6879.5,6879.5,6879.0,6879.0,945430.0
2020-04-12 19:43:00,6879.0,6879.5,6876.5,6876.5,909167.0
2020-04-12 19:44:00,6876.5,6877.0,6858.0,6861.5,5120489.0
2020-04-12 19:45:00,6861.5,6865.0,6861.5,6865.0,882464.0
2020-04-12 19:46:00,6865.0,6865.5,6856.0,6856.0,3277914.0
2020-04-12 19:47:00,6856.0,6856.0,6854.5,6854.5,957401.0
2020-04-12 19:48:00,6854.5,6859.0,6854.5,6859.0,664153.0
2020-04-12 19:49:00,6859.0,6859.0,6858.5,6858.5,218441.0
2020-04-12 19:50:00,6858.5,6859.5,6858.5,6859.5,669737.0
2020-04-12 19:51:00,6859.5,6859.5,6859.0,6859.0,445253.0
2020-04-12 19:52:00,6859.0,6859.5,6859.0,6859.5,68783.0
2020-04-12 19:53:00,6859.5,6859.5,6859.0,6859.5,118770.0
2020-04-12 19:54:00,6859.5,6859.5,6858.5,6858.5,992842.0
2020-04-12 19:55:00,6858.5,6859.0,6857.5,6858.0,472739.0
2020-04-12 19:56:00,6858.0,6858.0,6855.0,6855.0,597218.0
2020-04-12 19:57:00,6855.0,6860.0,6855.0,6859.5,557290.0
2020-04-12 19:58:00,6859.5,6860.0,6857.5,6857.5,358717.0
2020-04-12 19:59:00,6857.5,6858.0,6857.5,6857.5,448954.0
2020-04-12 20:00:00,6857.5,6870.0,6857.5,6870.0,2275307.0
2020-04-12 20:01:00,6870.0,6870.0,6865.5,6865.5,519167.0
2020-04-12 20:02:00,6865.5,6872.0,6865.5,6872.0,2401438.0
2020-04-12 20:03:00,6872.0,6873.5,6871.5,6873.5,673270.0
2020-04-12 20:04:00,6873.5,6873.5,6872.5,6872.5,335660.0
2020-04-12 20:05:00,6872.5,6875.5,6872.5,6875.5,1031902.0
2020-04-12 20:06:00,6875.5,6876.5,6875.0,6876.5,1040364.0
2020-04-12 20:07:00,6876.5,6876.5,6876.0,6876.5,812391.0
2020-04-12 20:08:00,6876.5,6876.5,6873.0,6873.0,609045.0
2020-04-12 20:09:00,6873.0,6873.5,6873.0,6873.0,205197.0
2020-04-12 20:10:00,6873.0,6876.0,6873.0,6875.5,436868.0
2020-04-12 20:11:00,6875.5,6883.5,6875.5,6883.0,4064808.0
2020-04-12 20:12:00,6883.0,6900.0,6878.5,6887.0,17292327.0
2020-04-12 20:13:00,6887.0,6887.0,6869.0,6870.0,7559251.0
2020-04-12 20:14:00,6870.0,6870.5,6865.0,6867.5,2762661.0
2020-04-12 20:15:00,6867.5,6868.0,6864.5,6865.0,2092536.0
2020-04-12 20:16:00,6865.0,6866.5,6864.5,6866.0,814569.0
2020-04-12 20:17:00,6866.0,6871.0,6866.0,6871.0,1200267.0
2020-04-12 20:18:00,6871.0,6874.5,6871.0,6874.0,1325151.0
2020-04-12 20:19:00,6874.0,6875.0,6874.0,6875.0,574089.0
2020-04-12 20:20:00,6875.0,6880.0,6874.5,6880.0,1324711.0
2020-04-12 20:21:00,6880.0,6889.0,6879.5,6888.5,2819860.0
2020-04-12 20:22:00,6888.5,6889.0,6888.5,6889.0,1275356.0
2020-04-12 20:23:00,6889.0,6889.0,6888.5,6888.5,724350.0
2020-04-12 20:24:00,6888.5,6947.0,6888.5,6913.0,30582843.0
2020-04-12 20:25:00,6913.0,6925.5,6913.0,6921.5,12474347.0
2020-04-12 20:26:00,6921.5,6922.0,6912.5,6915.5,5355565.0
2020-04-12 20:27:00,6915.5,6921.0,6915.0,6920.5,2453199.0
2020-04-12 20:28:00,6920.5,6924.0,6917.5,6918.0,3955497.0
2020-04-12 20:29:00,6918.0,6920.5,6917.5,6920.5,973314.0
2020-04-12 20:30:00,6920.5,6935.0,6920.0,6934.0,5512496.0
2020-04-12 20:31:00,6934.0,6940.5,6928.0,6928.0,6448225.0
2020-04-12 20:32:00,6928.0,6928.5,6925.5,6925.5,2088504.0
2020-04-12 20:33:00,6925.5,6929.0,6925.5,6929.0,2032670.0
2020-04-12 20:34:00,6929.0,6939.0,6928.5,6932.5,3508560.0
2020-04-12 20:35:00,6932.5,6934.5,6932.0,6934.0,2088552.0
2020-04-12 20:36:00,6934.0,6934.5,6924.0,6924.5,5049606.0
2020-04-12 20:37:00,6924.5,6930.5,6924.0,6930.5,2583958.0
2020-04-12 20:38:00,6930.5,6930.5,6925.0,6925.0,1646965.0
2020-04-12 20:39:00,6925.0,6925.5,6915.5,6916.0,2811575.0
2020-04-12 20:40:00,6916.0,6917.0,6915.5,6917.0,2456912.0
2020-04-12 20:41:00,6917.0,6918.0,6917.0,6917.5,828054.0
2020-04-12 20:42:00,6917.5,6920.0,6910.5,6917.5,3379399.0
2020-04-12 20:43:00,6917.5,6918.0,6913.0,6913.0,1144047.0
2020-04-12 20:44:00,6913.0,6916.5,6913.0,6916.0,705807.0
2020-04-12 20:45:00,6916.0,6918.5,6916.0,6918.5,993646.0
2020-04-12 20:46:00,6918.5,6922.0,6918.0,6922.0,863369.0
2020-04-12 20:47:00,6922.0,6922.5,6920.0,6920.5,1270722.0
2020-04-12 20:48:00,6920.5,6920.5,6920.0,6920.0,625327.0
2020-04-12 20:49:00,6920.0,6920.0,6911.0,6911.5,1904037.0
